tstp,house1,house2,house3,house4,house5,house6,house7,house8,house9,house10,house11,consumo_agregado
2011-11-28 03:30:00,0.217,0.064,0.093,2.1229999,0.096,0.049,0.065,0.156,0.061,0.059,0.248,3.2309999000000005
2011-11-28 04:00:00,0.196,0.095,0.051,1.1390001,0.092,0.049,0.065,0.13,0.049,0.056,0.33,2.2520001
2011-11-28 04:30:00,0.219,0.083,0.03,0.202,0.154,0.048,0.064,0.124,0.043,0.028,0.26,1.2550000000000001
2011-11-28 05:00:00,0.183,0.06,0.067,0.65,0.116,0.048,0.064,0.118,0.058,0.026,0.234,1.624
2011-11-28 05:30:00,0.169,0.099,0.105,0.201,0.094,0.048,0.064,0.124,0.037,0.074,0.295,1.31
2011-11-28 06:00:00,0.482,0.098,0.116,0.228,0.099,0.048,0.064,0.162,0.195,0.065,0.279,1.8359999999999999
2011-11-28 06:30:00,0.6,0.138,0.087,0.46,0.208,0.048,0.028,0.175,0.054,0.06,0.331,2.1890000000000005
2011-11-28 07:00:00,0.704,0.173,0.357,0.462,0.225,0.047,0.0,0.166,0.146,0.06,0.327,2.667
2011-11-28 07:30:00,0.595,0.134,0.206,0.262,0.206,0.048,0.0,0.268,0.171,0.214,0.249,2.353
2011-11-28 08:00:00,0.635,0.097,0.134,0.413,0.223,0.048,0.102,0.305,0.191,0.159,0.232,2.5389999999999997
2011-11-28 08:30:00,0.186,0.074,0.184,0.451,0.245,0.048,0.001,0.14,0.086,0.077,0.388,1.88
2011-11-28 09:00:00,0.21,0.094,0.195,0.62,0.21,0.047,0.0,0.125,0.439,0.081,0.329,2.35
2011-11-28 09:30:00,0.238,0.156,0.076,0.707,0.436,0.049,0.007,0.13,0.091,0.046,0.227,2.163
2011-11-28 10:00:00,0.28,0.174,0.114,1.054,0.254,0.121,0.0,0.133,0.032,0.034,0.533,2.7289999999999996
2011-11-28 10:30:00,0.306,0.267,0.54,0.64,0.221,0.139,0.0,0.358,0.063,0.057,0.3,2.891
2011-11-28 11:00:00,0.173,0.06,1.012,0.471,0.191,0.138,0.05,0.153,0.048,0.067,0.76,3.123
2011-11-28 11:30:00,0.105,0.087,0.063,0.214,0.136,0.139,0.018,0.129,0.111,0.029,1.026,2.057
2011-11-28 12:00:00,0.089,0.092,0.057,0.537,0.13,0.139,0.068,0.124,0.141,0.024,0.637,2.0380000000000003
2011-11-28 12:30:00,0.149,0.067,0.132,0.338,0.155,0.138,0.066,0.125,0.117,0.024,0.446,1.7570000000000001
2011-11-28 13:00:00,0.215,0.091,0.163,0.397,0.356,0.138,0.065,0.117,0.066,0.024,0.38,2.012
2011-11-28 13:30:00,0.109,0.085,0.171,0.213,0.184,0.139,0.065,0.121,0.063,0.024,0.432,1.606
2011-11-28 14:00:00,0.083,0.067,0.228,0.444,0.198,0.139,0.065,0.142,0.044,0.053,0.254,1.717
2011-11-28 14:30:00,0.164,0.143,0.086,0.211,0.23,0.139,0.064,0.099,0.053,0.054,0.527,1.77
2011-11-28 15:00:00,0.104,0.268,0.373,0.469,0.166,0.14,0.065,0.287,0.072,0.037,1.161,3.142
2011-11-28 15:30:00,0.091,0.174,0.255,0.41,0.162,0.14,0.065,0.147,0.044,0.025,1.347,2.86
2011-11-28 16:00:00,0.107,0.164,0.204,0.443,0.225,0.138,0.157,0.148,0.091,0.102,0.578,2.3569999999999998
2011-11-28 16:30:00,0.108,0.374,0.168,0.245,0.2,0.137,0.155,0.219,0.3,0.134,0.47,2.51
2011-11-28 17:00:00,0.211,0.309,0.759,0.679,0.347,0.137,0.121,0.256,0.699,0.134,0.328,3.9799999999999995
2011-11-28 17:30:00,0.308,0.272,0.293,0.42,0.445,0.137,0.123,0.184,0.709,0.189,0.409,3.4890000000000003
2011-11-28 18:00:00,0.28,0.193,0.285,1.9450001,0.454,0.136,0.123,0.285,0.209,0.205,0.337,4.452000099999999
2011-11-28 18:30:00,0.537,0.228,0.203,1.239,0.297,0.139,0.125,0.419,0.228,0.184,0.372,3.9710000000000005
2011-11-28 19:00:00,0.472,0.217,0.207,1.058,0.303,0.137,0.122,0.436,0.187,0.176,0.388,3.703
2011-11-28 19:30:00,1.1109999,1.026,0.172,1.053,0.423,0.137,0.123,0.295,0.199,0.148,0.274,4.960999899999999
2011-11-28 20:00:00,0.59,0.908,0.343,1.3559999,0.322,0.138,0.173,0.288,0.162,0.147,0.331,4.757999900000001
2011-11-28 20:30:00,1.284,0.309,0.305,1.075,0.12,0.138,0.149,0.432,0.166,0.157,0.462,4.5969999999999995
2011-11-28 21:00:00,0.469,0.69,0.252,1.09,0.166,0.137,0.126,0.329,0.164,0.132,0.35,3.9050000000000002
2011-11-28 21:30:00,1.117,0.48,0.274,1.0779999,0.165,0.137,0.121,0.344,0.195,0.083,0.325,4.3189999
2011-11-28 22:00:00,0.413,0.722,0.349,1.015,0.119,0.138,0.123,0.427,0.153,0.138,0.268,3.8649999999999993
2011-11-28 22:30:00,0.315,0.228,0.119,0.772,0.135,0.137,0.121,1.16,0.05,0.146,0.244,3.4269999999999996
2011-11-28 23:00:00,0.24,0.256,0.207,0.354,0.194,0.138,0.129,0.867,0.081,0.058,0.381,2.9049999999999994
2011-11-28 23:30:00,0.194,0.214,0.172,0.275,0.218,0.138,0.093,0.349,0.048,0.029,0.271,2.001
2011-11-29 00:00:00,0.211,0.221,0.12,0.338,0.15,0.138,0.067,0.405,0.057,0.025,0.233,1.9649999999999999
2011-11-29 00:30:00,0.283,0.212,0.056,1.95,0.161,0.139,0.067,0.375,0.056,0.028,0.317,3.644
2011-11-29 01:00:00,0.271,0.281,0.031,2.178,0.1,0.14,0.066,0.514,0.065,0.026,0.373,4.045
2011-11-29 01:30:00,0.252,0.147,0.083,1.813,0.093,0.138,0.067,0.243,0.071,0.026,0.388,3.3209999999999997
2011-11-29 02:00:00,0.201,0.159,0.098,1.7970001,0.157,0.139,0.066,0.31,0.036,0.03,0.473,3.4660001
2011-11-29 02:30:00,0.207,0.155,0.093,1.803,0.118,0.138,0.065,0.513,0.055,0.059,0.329,3.5350000000000006
2011-11-29 03:00:00,0.175,0.145,0.092,1.809,0.092,0.139,0.066,0.167,0.081,0.056,0.233,3.055
2011-11-29 03:30:00,0.174,0.18,0.057,1.834,0.127,0.139,0.066,0.129,0.047,0.027,0.289,3.0690000000000004
2011-11-29 04:00:00,0.163,0.155,0.066,1.785,0.161,0.139,0.066,0.123,0.048,0.025,0.323,3.054
2011-11-29 04:30:00,0.176,0.152,0.098,0.308,0.093,0.138,0.065,0.121,0.068,0.027,0.234,1.48
2011-11-29 05:00:00,0.158,0.109,0.094,0.212,0.116,0.137,0.065,0.126,0.043,0.025,0.256,1.3409999999999997
2011-11-29 05:30:00,0.21,0.071,0.09,0.243,0.159,0.137,0.066,0.126,0.093,0.074,0.326,1.595
2011-11-29 06:00:00,0.449,0.114,0.035,0.412,0.12,0.136,0.065,0.126,0.024,0.081,0.243,1.8050000000000002
2011-11-29 06:30:00,0.212,0.159,0.095,0.363,0.13,0.138,0.065,0.158,0.063,0.082,0.244,1.7089999999999999
2011-11-29 07:00:00,0.244,0.159,0.342,0.461,0.242,0.137,0.065,0.19,0.111,0.06,0.327,2.3379999999999996
2011-11-29 07:30:00,0.246,0.135,0.31,0.382,0.397,0.138,0.066,0.526,0.266,0.14,0.254,2.8600000000000003
2011-11-29 08:00:00,0.223,0.101,0.149,0.303,0.148,0.139,0.169,0.553,0.168,0.085,0.22,2.2580000000000005
2011-11-29 08:30:00,0.134,0.086,0.084,0.442,0.147,0.139,0.068,0.133,0.11,0.07,0.271,1.6840000000000002
2011-11-29 09:00:00,0.169,0.078,0.064,0.283,0.21,0.139,0.067,0.121,0.312,0.135,0.226,1.8039999999999998
2011-11-29 09:30:00,0.191,0.095,0.581,0.16,0.166,0.138,0.07,0.127,0.147,0.106,0.177,1.9580000000000004
2011-11-29 10:00:00,0.217,0.122,0.395,0.285,0.491,0.139,0.102,0.129,0.055,0.104,0.241,2.28
2011-11-29 10:30:00,0.184,0.188,1.2690001,0.284,0.304,0.138,0.089,0.145,0.04,0.073,0.322,3.0360001000000003
2011-11-29 11:00:00,0.084,0.132,0.266,0.452,0.173,0.138,0.066,0.145,0.066,0.047,0.187,1.756
2011-11-29 11:30:00,0.095,0.236,0.108,0.202,0.29,0.138,0.065,0.149,0.158,0.025,0.621,2.0869999999999997
2011-11-29 12:00:00,0.19,0.14,0.045,0.209,0.237,0.138,0.066,0.154,0.095,0.173,0.546,1.993
2011-11-29 12:30:00,0.071,0.095,0.112,0.19,0.271,0.138,0.066,0.156,0.103,0.086,0.391,1.679
2011-11-29 13:00:00,0.071,0.086,0.108,0.52,0.267,0.138,0.065,0.292,0.171,0.085,0.353,2.1559999999999997
2011-11-29 13:30:00,0.058,0.076,0.163,0.271,0.245,0.138,0.066,0.196,0.202,0.059,0.296,1.77
2011-11-29 14:00:00,0.103,0.092,0.174,0.306,0.237,0.139,0.066,0.155,0.201,0.056,0.201,1.7300000000000002
2011-11-29 14:30:00,0.106,0.065,0.626,1.081,0.264,0.138,0.066,0.306,0.133,0.052,0.133,2.97
2011-11-29 15:00:00,0.058,0.186,0.495,0.943,0.164,0.138,0.065,0.19,0.755,0.07,0.744,3.808
2011-11-29 15:30:00,0.057,0.168,0.252,0.97,0.193,0.138,0.066,0.163,0.215,0.165,0.491,2.878
2011-11-29 16:00:00,0.072,0.15,0.124,0.893,0.231,0.138,0.072,0.153,0.213,0.246,0.237,2.529
2011-11-29 16:30:00,0.057,0.427,0.359,0.779,0.183,0.137,0.222,0.127,0.155,0.145,0.225,2.816
2011-11-29 17:00:00,0.13,0.204,0.818,0.275,0.18,0.137,0.114,0.169,0.21,0.203,0.503,2.943
2011-11-29 17:30:00,0.175,0.21,1.005,0.547,0.394,0.139,0.123,0.585,0.196,0.195,0.289,3.858
2011-11-29 18:00:00,0.235,0.186,0.716,0.387,0.435,0.139,0.126,0.353,0.176,0.171,0.754,3.678
2011-11-29 18:30:00,0.413,0.164,0.331,0.491,0.656,0.138,0.123,0.415,0.158,0.193,1.022,4.104
2011-11-29 19:00:00,0.514,0.161,0.352,0.534,0.573,0.135,0.123,0.788,0.176,0.18,0.811,4.347
2011-11-29 19:30:00,0.383,0.161,0.758,1.28,0.336,0.138,0.124,0.441,0.157,0.156,0.419,4.353000000000001
2011-11-29 20:00:00,0.559,0.153,0.925,1.278,0.407,0.137,0.198,0.408,0.211,0.156,0.276,4.708
2011-11-29 20:30:00,0.962,0.135,0.907,1.028,0.485,0.138,0.127,0.283,0.15,0.187,0.337,4.739
2011-11-29 21:00:00,0.833,0.188,0.467,0.438,0.341,0.138,0.134,0.278,0.171,0.191,0.255,3.4339999999999997
2011-11-29 21:30:00,0.916,0.167,0.214,0.338,0.363,0.138,0.127,0.294,0.14,0.254,0.234,3.185
2011-11-29 22:00:00,0.673,0.35,0.195,0.542,0.287,0.137,0.122,0.359,0.184,0.157,0.408,3.414
2011-11-29 22:30:00,0.358,0.175,0.145,0.614,0.166,0.138,0.139,0.258,0.271,0.09,0.281,2.635
2011-11-29 23:00:00,0.337,0.135,0.104,0.627,0.229,0.137,0.127,0.275,0.224,0.042,0.231,2.468
2011-11-29 23:30:00,0.351,0.156,0.062,0.592,0.37,0.138,0.09,0.254,0.151,0.027,0.304,2.4949999999999997
2011-11-30 00:00:00,0.307,0.207,0.09,0.531,0.494,0.139,0.067,0.298,0.118,0.025,0.3,2.5759999999999996
2011-11-30 00:30:00,0.267,0.187,0.128,1.961,0.393,0.138,0.067,0.383,0.113,0.027,0.237,3.9010000000000002
2011-11-30 01:00:00,0.222,0.204,0.113,1.982,0.241,0.139,0.066,0.467,0.035,0.026,0.274,3.769
2011-11-30 01:30:00,0.22,0.187,0.092,1.891,0.157,0.139,0.066,0.525,0.085,0.027,0.301,3.6900000000000004
2011-11-30 02:00:00,0.228,0.164,0.067,2.309,0.134,0.14,0.067,0.178,0.047,0.058,0.331,3.7230000000000003
2011-11-30 02:30:00,0.215,0.198,0.032,2.099,0.166,0.14,0.066,0.231,0.065,0.056,0.316,3.5840000000000005
2011-11-30 03:00:00,0.168,0.184,0.05,2.115,0.144,0.14,0.066,0.129,0.05,0.038,0.235,3.3189999999999995
2011-11-30 03:30:00,0.183,0.192,0.113,2.1559999,0.098,0.139,0.066,0.128,0.073,0.025,0.294,3.4669999
2011-11-30 04:00:00,0.168,0.103,0.119,1.255,0.122,0.139,0.065,0.128,0.064,0.027,0.328,2.5180000000000002
2011-11-30 04:30:00,0.216,0.098,0.104,0.528,0.145,0.137,0.066,0.116,0.04,0.026,0.26,1.736
2011-11-30 05:00:00,0.214,0.117,0.03,0.483,0.072,0.137,0.065,0.126,0.064,0.026,0.233,1.5670000000000004
2011-11-30 05:30:00,0.171,0.103,0.03,0.513,0.069,0.139,0.066,0.123,0.079,0.077,0.318,1.688
2011-11-30 06:00:00,0.483,0.118,0.095,0.603,0.132,0.137,0.065,0.125,0.176,0.103,0.299,2.336
2011-11-30 06:30:00,0.258,0.136,0.13,1.161,0.104,0.138,0.065,0.168,0.084,0.09,0.234,2.568
2011-11-30 07:00:00,0.172,0.166,0.252,0.617,0.132,0.136,0.064,0.164,0.154,0.084,0.269,2.21
2011-11-30 07:30:00,0.199,0.15,0.29,0.559,0.132,0.139,0.065,0.197,0.221,0.18,0.329,2.4610000000000003
2011-11-30 08:00:00,0.328,0.144,0.122,0.753,0.154,0.138,0.165,0.362,0.198,0.092,0.252,2.708
2011-11-30 08:30:00,0.328,0.163,0.133,0.608,0.261,0.136,0.066,0.161,0.297,0.088,0.233,2.474
2011-11-30 09:00:00,0.212,0.066,0.125,0.582,0.232,0.137,0.066,0.128,0.267,0.064,0.313,2.192
2011-11-30 09:30:00,0.197,0.091,0.1,0.483,0.399,0.138,0.072,0.126,0.252,0.073,0.299,2.23
2011-11-30 10:00:00,0.192,0.078,0.068,0.248,0.317,0.139,0.066,0.125,0.311,0.111,0.243,1.8980000000000001
2011-11-30 10:30:00,0.2,0.071,0.071,0.236,0.442,0.139,0.12,0.396,0.192,0.129,0.18,2.176
2011-11-30 11:00:00,0.125,0.093,0.127,0.498,0.305,0.139,0.066,0.313,0.219,0.147,0.281,2.313
2011-11-30 11:30:00,0.097,0.161,0.148,0.148,0.205,0.139,0.067,0.156,0.239,0.156,0.176,1.6919999999999997
2011-11-30 12:00:00,0.111,0.124,0.101,0.194,0.302,0.14,0.067,0.157,0.257,0.041,0.301,1.7950000000000002
2011-11-30 12:30:00,0.136,0.072,0.071,0.17,0.301,0.138,0.067,0.166,0.18,0.024,0.425,1.75
2011-11-30 13:00:00,0.334,0.089,0.03,0.463,0.279,0.138,0.066,0.147,0.215,0.023,0.279,2.063
2011-11-30 13:30:00,0.248,0.065,0.055,0.218,0.368,0.138,0.066,0.2,0.212,0.042,0.288,1.9000000000000001
2011-11-30 14:00:00,0.151,0.168,0.126,0.741,0.189,0.138,0.065,0.271,0.165,0.065,0.366,2.445
2011-11-30 14:30:00,0.16,0.076,0.11,0.497,0.214,0.139,0.066,0.241,0.722,0.097,0.312,2.6339999999999995
2011-11-30 15:00:00,0.186,0.084,0.084,0.229,0.107,0.139,0.066,0.298,0.621,0.082,0.247,2.1430000000000002
2011-11-30 15:30:00,0.198,0.148,0.127,0.397,0.151,0.138,0.142,0.171,0.076,0.053,0.167,1.768
2011-11-30 16:00:00,0.144,0.145,0.211,0.92,0.233,0.137,0.115,0.217,0.235,0.201,0.207,2.7649999999999997
2011-11-30 16:30:00,0.095,0.496,0.244,0.72,0.243,0.139,0.18,0.354,0.491,0.133,0.365,3.46
2011-11-30 17:00:00,0.115,0.183,0.243,0.705,0.406,0.136,0.125,0.379,0.454,0.133,0.421,3.3
2011-11-30 17:30:00,0.152,0.178,0.247,0.574,1.0089999,0.137,0.126,0.316,0.355,0.202,0.276,3.5719999
2011-11-30 18:00:00,0.153,0.231,0.324,0.619,0.54,0.136,0.126,0.329,0.265,0.186,0.294,3.2030000000000003
2011-11-30 18:30:00,0.446,0.243,0.338,0.799,0.295,0.139,0.131,0.478,0.179,0.187,0.37,3.6049999999999995
2011-11-30 19:00:00,1.043,0.173,0.49,0.854,0.456,0.138,0.126,0.352,0.149,0.164,0.309,4.254
2011-11-30 19:30:00,0.358,0.216,0.482,0.822,0.674,0.137,0.126,0.398,0.178,0.161,0.418,3.9699999999999998
2011-11-30 20:00:00,0.494,0.249,0.485,0.934,0.589,0.138,0.126,0.31,0.144,0.165,0.343,3.9770000000000003
2011-11-30 20:30:00,1.25,0.411,0.295,0.603,0.433,0.136,0.201,0.271,0.175,0.155,0.345,4.2749999999999995
2011-11-30 21:00:00,0.405,0.238,0.205,1.1160001,0.383,0.137,0.122,0.317,0.165,0.167,0.338,3.5930001000000003
2011-11-30 21:30:00,1.148,0.298,0.215,0.583,0.388,0.138,0.125,0.243,0.305,0.12,0.405,3.968
2011-11-30 22:00:00,0.31,0.216,0.391,0.646,0.328,0.137,0.125,0.3,0.307,0.092,0.347,3.199
2011-11-30 22:30:00,0.153,0.177,0.49,0.513,0.404,0.138,0.131,0.252,0.199,0.047,0.268,2.7720000000000002
2011-11-30 23:00:00,0.197,0.192,0.204,0.463,0.415,0.138,0.128,0.278,0.118,0.038,0.235,2.4059999999999997
2011-11-30 23:30:00,0.246,0.233,0.143,0.652,0.274,0.138,0.102,0.425,0.15,0.04,0.309,2.712
2011-12-01 00:00:00,0.327,0.219,0.113,0.685,0.243,0.138,0.069,0.377,0.103,0.036,0.265,2.5750000000000006
2011-12-01 00:30:00,0.335,0.188,0.138,2.1760001,0.192,0.14,0.068,0.563,0.139,0.026,0.238,4.203000100000001
2011-12-01 01:00:00,0.262,0.195,0.119,2.0880001,0.116,0.139,0.068,0.348,0.108,0.025,0.33,3.7980001000000003
2011-12-01 01:30:00,0.201,0.232,0.1,1.992,0.1,0.139,0.067,0.258,0.124,0.059,0.308,3.5800000000000005
2011-12-01 02:00:00,0.207,0.208,0.072,2.016,0.148,0.14,0.068,0.287,0.036,0.056,0.237,3.475
2011-12-01 02:30:00,0.195,0.223,0.03,2.296,0.087,0.14,0.067,0.475,0.07,0.055,0.274,3.912
2011-12-01 03:00:00,0.224,0.229,0.043,2.5220001,0.078,0.14,0.067,0.122,0.051,0.037,0.306,3.8190001000000002
2011-12-01 03:30:00,0.219,0.219,0.103,0.92,0.138,0.14,0.066,0.13,0.071,0.027,0.264,2.2970000000000006
2011-12-01 04:00:00,0.239,0.174,0.12,0.526,0.11,0.141,0.067,0.129,0.035,0.026,0.296,1.863
2011-12-01 04:30:00,0.191,0.18,0.115,0.282,0.089,0.139,0.066,0.122,0.083,0.027,0.289,1.583
2011-12-01 05:00:00,0.134,0.15,0.044,0.39,0.095,0.138,0.066,0.123,0.069,0.025,0.236,1.47
2011-12-01 05:30:00,0.154,0.156,0.03,0.775,0.128,0.137,0.066,0.127,0.105,0.074,0.306,2.058
2011-12-01 06:00:00,0.485,0.123,0.082,0.205,0.069,0.138,0.066,0.136,0.132,0.053,0.267,1.7559999999999998
2011-12-01 06:30:00,0.266,0.163,0.13,0.419,0.089,0.139,0.066,0.167,0.07,0.061,0.324,1.8940000000000001
2011-12-01 07:00:00,0.234,0.151,0.174,0.177,0.332,0.138,0.066,0.157,0.04,0.082,0.33,1.8810000000000002
2011-12-01 07:30:00,0.25,0.101,0.499,0.321,0.28,0.139,0.065,0.175,0.076,0.185,0.33,2.4210000000000003
2011-12-01 08:00:00,0.256,0.083,0.248,0.544,0.212,0.139,0.164,0.312,0.039,0.055,0.245,2.297
2011-12-01 08:30:00,0.169,0.075,0.123,0.173,0.258,0.14,0.067,0.143,0.284,0.096,0.239,1.7670000000000003
2011-12-01 09:00:00,0.164,0.098,0.114,0.188,0.227,0.139,0.067,0.126,0.127,0.073,0.291,1.6139999999999999
2011-12-01 09:30:00,0.214,0.059,0.116,0.191,0.206,0.138,0.074,0.434,0.148,0.086,0.413,2.0789999999999997
2011-12-01 10:00:00,0.29,0.088,0.12,0.24,0.349,0.138,0.068,0.803,0.187,0.06,0.316,2.659
2011-12-01 10:30:00,0.287,0.079,0.066,0.21,0.59,0.137,0.117,0.244,0.113,0.037,0.187,2.0669999999999997
2011-12-01 11:00:00,0.176,0.093,0.108,0.5,0.887,0.139,0.066,0.235,0.045,0.04,0.224,2.513
2011-12-01 11:30:00,0.128,0.059,0.162,0.47,0.763,0.138,0.066,0.217,0.071,0.026,0.211,2.311
2011-12-01 12:00:00,0.127,0.095,0.184,0.243,0.409,0.139,0.065,0.195,0.036,0.024,0.162,1.679
2011-12-01 12:30:00,0.284,0.081,0.783,0.28,0.206,0.138,0.066,0.353,0.087,0.053,0.18,2.511
2011-12-01 13:00:00,0.172,0.08,0.274,0.4,0.377,0.138,0.066,0.26,0.12,0.054,0.144,2.085
2011-12-01 13:30:00,0.156,0.231,0.825,0.152,0.352,0.138,0.065,0.128,0.077,0.091,0.142,2.3569999999999998
2011-12-01 14:00:00,0.13,0.605,0.129,0.414,1.0,0.138,0.065,0.202,0.111,0.128,0.139,3.061
2011-12-01 14:30:00,0.14,0.538,0.139,0.208,0.087,0.139,0.066,0.318,0.147,0.055,0.303,2.1399999999999997
2011-12-01 15:00:00,0.127,0.563,0.789,0.232,0.134,0.139,0.065,0.389,0.093,0.069,0.394,2.994
2011-12-01 15:30:00,0.142,0.643,0.726,0.451,0.225,0.138,0.066,0.206,0.209,0.106,0.456,3.3680000000000003
2011-12-01 16:00:00,0.125,0.173,0.663,0.214,0.103,0.137,0.065,0.363,0.169,0.134,0.831,2.977
2011-12-01 16:30:00,0.113,0.397,0.155,0.42,0.113,0.137,0.206,0.275,0.143,0.161,0.664,2.784
2011-12-01 17:00:00,0.115,0.322,0.241,0.189,0.171,0.139,0.129,0.286,0.164,0.162,0.398,2.316
2011-12-01 17:30:00,0.266,0.333,0.207,0.529,0.358,0.138,0.126,0.519,0.256,0.186,0.965,3.883
2011-12-01 18:00:00,0.282,0.295,0.588,0.437,0.347,0.138,0.127,0.419,0.184,0.152,0.802,3.7710000000000004
2011-12-01 18:30:00,0.561,0.22,0.618,1.351,0.381,0.138,0.129,0.353,0.214,0.278,0.279,4.522
2011-12-01 19:00:00,0.476,0.573,0.76,0.659,0.386,0.139,0.125,0.373,0.204,0.163,0.338,4.196
2011-12-01 19:30:00,0.508,0.944,0.149,0.652,0.244,0.136,0.126,0.342,0.223,0.162,1.008,4.494
2011-12-01 20:00:00,0.499,0.595,0.973,1.2079999,0.178,0.138,0.171,0.452,0.194,0.178,1.551,6.136999899999999
2011-12-01 20:30:00,0.451,0.253,0.326,1.6160001,0.237,0.138,0.149,0.272,0.263,0.241,0.594,4.5400001
2011-12-01 21:00:00,0.493,0.195,0.198,0.821,0.504,0.139,0.126,0.389,0.254,0.182,0.549,3.8499999999999996
2011-12-01 21:30:00,0.267,0.352,0.249,0.884,0.487,0.137,0.128,0.437,0.259,0.086,0.526,3.8119999999999994
2011-12-01 22:00:00,0.201,0.201,0.361,0.956,0.642,0.137,0.122,0.44,0.259,0.082,0.628,4.029
2011-12-01 22:30:00,0.196,0.206,0.257,0.926,0.317,0.137,0.13,0.266,0.225,0.042,1.1900001,3.8920000999999997
2011-12-01 23:00:00,0.13,0.227,0.141,0.97,0.264,0.137,0.086,0.263,0.235,0.032,0.88,3.3649999999999998
2011-12-01 23:30:00,0.226,0.199,0.111,0.933,0.264,0.138,0.069,0.236,0.197,0.064,0.51,2.947
2011-12-02 00:00:00,0.405,0.219,0.079,0.901,0.255,0.139,0.068,0.269,0.139,0.059,0.242,2.7750000000000004
2011-12-02 00:30:00,0.287,0.264,0.033,2.4100001,0.231,0.139,0.068,0.255,0.122,0.039,0.263,4.1110001
2011-12-02 01:00:00,0.253,0.189,0.045,2.4159999,0.18,0.139,0.067,0.232,0.065,0.027,0.334,3.9469999000000007
2011-12-02 01:30:00,0.267,0.193,0.126,1.59,0.254,0.139,0.067,0.394,0.081,0.025,0.341,3.4770000000000003
2011-12-02 02:00:00,0.165,0.166,0.118,0.843,0.262,0.14,0.067,0.303,0.042,0.027,0.408,2.541
2011-12-02 02:30:00,0.13,0.204,0.096,0.768,0.198,0.14,0.067,0.784,0.063,0.025,0.489,2.964
2011-12-02 03:00:00,0.143,0.168,0.036,0.794,0.107,0.139,0.066,0.436,0.03,0.044,0.306,2.269
2011-12-02 03:30:00,0.128,0.142,0.031,0.674,0.144,0.139,0.066,0.153,0.055,0.057,0.208,1.797
2011-12-02 04:00:00,0.142,0.126,0.082,0.643,0.135,0.137,0.065,0.124,0.077,0.051,0.204,1.7859999999999998
2011-12-02 04:30:00,0.132,0.098,0.11,1.341,0.093,0.137,0.066,0.124,0.043,0.025,0.224,2.3930000000000002
2011-12-02 05:00:00,0.136,0.07,0.117,0.549,0.082,0.137,0.065,0.122,0.044,0.026,0.153,1.5010000000000001
2011-12-02 05:30:00,0.174,0.082,0.06,0.384,0.139,0.138,0.065,0.115,0.056,0.075,0.2,1.488
2011-12-02 06:00:00,0.576,0.116,0.033,0.356,0.137,0.136,0.065,0.122,0.179,0.078,0.248,2.0460000000000003
2011-12-02 06:30:00,0.772,0.15,0.119,0.118,0.118,0.137,0.064,0.122,0.107,0.07,0.162,1.939
2011-12-02 07:00:00,0.562,0.155,0.193,0.135,0.255,0.137,0.065,0.121,0.079,0.064,0.157,1.9230000000000003
2011-12-02 07:30:00,0.768,0.158,0.417,0.193,0.376,0.139,0.064,0.111,0.14,0.095,0.248,2.7090000000000005
2011-12-02 08:00:00,0.528,0.131,0.169,0.215,0.191,0.14,0.162,0.123,0.152,0.182,0.212,2.205
2011-12-02 08:30:00,0.086,0.167,0.134,0.168,0.167,0.139,0.065,0.15,0.3,0.088,0.156,1.62
2011-12-02 09:00:00,0.207,0.079,0.079,0.409,0.371,0.139,0.071,0.128,0.143,0.06,0.222,1.9080000000000001
2011-12-02 09:30:00,0.227,0.066,0.125,0.218,0.18,0.137,0.065,0.324,0.163,0.068,0.218,1.7910000000000001
2011-12-02 10:00:00,0.148,0.108,0.185,0.175,0.319,0.138,0.065,0.232,0.148,0.062,0.172,1.752
2011-12-02 10:30:00,0.137,0.061,0.099,0.714,0.383,0.139,0.119,0.251,0.104,0.075,0.322,2.4040000000000004
2011-12-02 11:00:00,0.143,0.28,0.681,0.72,0.22,0.139,0.065,0.135,0.196,0.086,0.24,2.9050000000000002
2011-12-02 11:30:00,0.182,0.192,0.167,0.947,0.435,0.139,0.065,0.147,0.063,0.073,0.157,2.567
2011-12-02 12:00:00,0.162,0.102,0.146,0.274,0.181,0.14,0.064,0.154,0.056,0.108,0.144,1.5310000000000001
2011-12-02 12:30:00,0.172,0.087,0.096,0.205,0.191,0.138,0.065,0.157,0.042,0.044,0.112,1.3090000000000004
2011-12-02 13:00:00,0.158,0.098,0.161,0.16,0.305,0.139,0.064,0.152,0.097,0.024,0.049,1.407
2011-12-02 13:30:00,0.234,0.072,0.111,0.158,0.144,0.14,0.064,0.117,0.165,0.026,0.107,1.338
2011-12-02 14:00:00,0.124,0.084,0.135,0.233,0.101,0.139,0.065,0.118,0.146,0.07,0.25,1.465
2011-12-02 14:30:00,0.126,0.13,0.108,0.182,0.098,0.139,0.064,0.174,0.879,0.174,0.221,2.295
2011-12-02 15:00:00,0.209,0.099,0.271,0.177,0.158,0.139,0.064,0.323,0.367,0.053,0.325,2.185
2011-12-02 15:30:00,0.142,0.26,0.653,0.611,0.124,0.138,0.064,0.148,0.089,0.053,0.541,2.8229999999999995
2011-12-02 16:00:00,0.141,0.14,0.206,0.931,0.157,0.139,0.063,0.17,0.091,0.052,0.269,2.3590000000000004
2011-12-02 16:30:00,0.17,0.12,0.252,0.25,0.148,0.138,0.201,0.302,0.145,0.127,0.181,2.034
